province,year,region,t,DFI,ln_DFI,gdp_per_capita,IS,Infra,Gov,Open,HC,phone_1984,ln_gdp,ln_gdp_national,province_effect,Gap,internet_trend,IV,east,central,west,province_id,year_id,t_trend
河南省,2021,中部,11,381.1229280357758,5.9431219688509405,6.754385392995485,1.3121516143534822,9.750189550617375,0.21259234891022374,0.016005819525491276,0.19798148785806546,9.6,1.9101919817798347,2.092717594148226,0.34,0.05592313813624241,1.214025361195326,0.23309286934950257,0,1,0,17,10,10
河南省,2022,中部,12,511.20676369833456,6.236774133997577,6.8057423413267415,1.3188780835882725,9.821718952977255,0.18818903315048272,0.01948717758055216,0.19596987439625818,9.6,1.9177667177844813,2.161326895726691,0.34,0.08835228596461388,1.3675975888886192,0.2625787370666149,0,1,0,17,11,11
湖北省,2011,中部,1,30.17004336019502,3.4068494903656616,5.123235095384165,1.0137560385971247,9.869458433488107,0.2806490921359349,0.024749588628377103,0.15020605298801754,15.8,1.6337860940825863,1.4491003344374924,0.4,0.30808457731721695,0.081862679407473,0.025868606692761465,0,1,0,20,0,0
湖北省,2012,中部,2,40.0184786538746,3.6893413137872004,5.2078959476595355,0.9544293153356193,9.836251497141689,0.25818927206483583,0.014750989872494121,0.15075823689464446,15.8,1.6501759253786326,1.5274060072423015,0.4,0.22365523916312435,0.08651921618855365,0.027340072315582956,0,1,0,20,1,1
湖北省,2013,中部,3,49.22681658363927,3.896438527524088,5.591409162099359,1.0765057646709637,9.96582068794299,0.2740237990284532,0.018120922957341138,0.14087328426096019,15.8,1.7212313416417866,1.5687501673344662,0.4,0.24221169029054893,0.2190521385880481,0.0692204757938232,0,1,0,20,2,2
湖北省,2014,中部,4,67.94687188651598,4.218726104018957,5.691886635817479,1.0728167491670464,9.92468501076043,0.27629234075185327,0.025452305045009026,0.18081556844147206,15.8,1.7390417636233473,1.640350948131491,0.4,0.16283452156247358,0.29307947613641294,0.0926131144591065,0,1,0,20,3,3
湖北省,2015,中部,5,93.59798558250282,4.539008861697497,6.329126241661588,1.1845574337956248,10.083353986763886,0.2575520467295684,0.014731537565585838,0.17360325305961763,15.8,1.8451621921358075,1.7013743550305007,0.4,0.18231377967545906,0.48448461953584065,0.15309713977332565,0,1,0,20,4,4
湖北省,2016,中部,6,131.03596117267992,4.875471798297965,6.719652533327785,1.1485419380719015,10.134306508671708,0.26435468655499744,0.01998324173202229,0.19653441267236232,15.8,1.9050364468482066,1.7674977287129054,0.4,0.14673610689080294,0.7380031385229301,0.23320899177324592,0,1,0,20,5,5
湖北省,2017,中部,7,179.69283632183746,5.191248928341794,7.688806914350585,1.0957762285306318,9.967146899395562,0.28298016437671464,0.010964157391213432,0.19038029590557204,15.8,2.039765623802179,1.826134876774546,0.4,0.1979544699802806,0.9488032142074516,0.29982181568955474,0,1,0,20,6,6
湖北省,2018,中部,8,212.4928026705732,5.358908118005339,7.402649829848082,1.1099221050741261,10.264777608444101,0.2794768693579821,0.01491599887965694,0.1747175270030498,15.8,2.001838021227556,1.8985079690414615,0.4,0.07560104131814543,1.133718970934176,0.35825519481519963,0,1,0,20,7,7
湖北省,2019,中部,9,265.1383613777258,5.580251808136345,8.192157064170372,1.2496113272232545,10.153147664685788,0.2679609645475123,0.01772200163742556,0.2144208649205098,15.8,2.1031772409857146,1.9579986356826673,0.4,0.09901613967101966,1.3929696619635794,0.44017841318049117,0,1,0,20,8,8
湖北省,2020,中部,10,368.2976617580314,5.908891474688079,9.07546856826298,1.2113676799090494,10.417186310320877,0.2611231746913898,0.017662028185740877,0.20729527033376693,15.8,2.205575011684428,2.0282091998460268,0.4,0.09799659274511252,1.4645041339993214,0.4627833063437856,0,1,0,20,9,9
湖北省,2021,中部,11,503.28556687544375,6.221157736390084,9.449338985436617,1.245780991251782,10.357624905393845,0.29852793575477604,0.010939045168633756,0.2084923359457315,15.8,2.245944790428086,2.092717594148226,0.4,0.05484517847692744,1.5683825415947967,0.4956088831439558,0,1,0,20,10,10
湖北省,2022,中部,12,680.5333054691926,6.522876763537796,11.112620956462429,1.309554943095534,10.367934771094925,0.2850918598998507,0.014770473184606217,0.25088804705996826,15.8,2.408081485501813,2.161326895726691,0.4,0.12237022938931758,1.7332233370186663,0.5476985744978985,0,1,0,20,11,11
湖南省,2011,中部,1,28.08977107380065,3.3354054913428453,4.216936770462266,1.044431819569763,9.490588132033103,0.1966898555021474,0.02212950429817566,0.12434831523537773,10.5,1.439108980690017,1.4491003344374924,0.42,0.1636845486967733,0.11834613627424027,0.02485268861759046,0,1,0,21,0,0
湖南省,2012,中部,2,44.18396135531696,3.7883618579677996,4.6532354473403625,1.176902949813391,9.370563806897126,0.1937357965552905,0.020718888152824706,0.12257823573379174,10.5,1.5375627727730221,1.5274060072423015,0.42,0.1360435939011069,0.27996032551041805,0.05879166835718779,0,1,0,21,1,1
湖南省,2013,中部,3,55.89495385627128,4.0234741051789,5.150822715765845,1.135654156531185,9.388777750866895,0.21249776007951232,0.011683395990480641,0.1276392490462063,10.5,1.6391564525510156,1.5687501673344662,0.42,0.1696308017986604,0.39971168301976956,0.08393945343415161,0,1,0,21,2,2
湖南省,2014,中部,4,69.85216510996156,4.246381081786103,5.313539037961034,1.1259826760284786,9.384250596357308,0.2195372090127599,0.02434754821144411,0.15254492253796348,10.5,1.6702580987427478,1.640350948131491,0.42,0.10925607500985128,0.5287323035758722,0.11103378375093316,0,1,0,21,3,3
湖南省,2015,中部,5,83.50813132123744,4.424944008208243,5.63672559219439,1.1509876355485753,9.404258621632515,0.2388308270013239,0.016805628243918444,0.15084705926676234,10.5,1.7293033281548078,1.7013743550305007,0.42,0.09669885697357937,0.6445463766125935,0.13535473908864465,0,1,0,21,4,4
湖南省,2016,中部,6,107.72450690061089,4.679577106100949,6.133286253994283,1.246638890447081,9.604474496738392,0.2521042008602358,0.01520143628622841,0.17063379071212517,10.5,1.8137306999381768,1.7674977287129054,0.42,0.09331486639882308,0.8540673296242397,0.17935413922109034,0,1,0,21,5,5
湖南省,2017,中部,7,127.32655802727793,4.846755109312946,6.1781040015864095,1.262257003920211,9.740280949084866,0.21896086908800663,0.021110507833377288,0.18008046280441084,10.5,1.8210114285383174,1.826134876774546,0.42,0.038643322962548396,0.9891748707652803,0.20772672286070887,0,1,0,21,6,6
湖南省,2018,中部,8,158.47893242581273,5.065621666033764,6.47844407679553,1.236866906610098,9.58441873945018,0.16947702217469413,0.028700063087830734,0.166323305774096,10.5,1.8684803699271484,1.8985079690414615,0.42,0.04659841761125893,1.03433912664835,0.2172112165961535,0,1,0,21,7,7
湖南省,2019,中部,9,195.7492875083724,5.276834695060316,6.990163458355136,1.2949867249826021,9.742596010796593,0.2251188982130001,0.02272139487992785,0.17952461504562342,10.5,1.944503940572466,1.9579986356826673,0.42,0.017517550199864628,1.1745935942659744,0.24666465479585462,0,1,0,21,8,8
湖南省,2020,中部,10,252.74825693314048,5.532393961469839,7.507997570092661,1.3529563875014632,9.748108184877179,0.24095106548261402,0.02087390219632038,0.20070416729181098,10.5,2.0159687950817835,2.0282091998460268,0.42,-0.013743777459321635,1.2758861387812086,0.2679360891440538,0,1,0,21,9,9
湖南省,2021,中部,11,368.8970527910257,5.910517615389436,8.378746747295269,1.4275010828513144,9.83248519966816,0.18286751500309723,0.02041746719689233,0.19484182049339452,10.5,2.1256983504811253,2.092717594148226,0.42,-0.018439756667821307,1.5413975279843686,0.3236934808767174,0,1,0,21,10,10
湖南省,2022,中部,12,408.0844123271989,6.011474045963586,8.457359602243267,1.4281455909148029,9.967066120686555,0.2092295854969354,0.019963192501123942,0.2263775388776652,10.5,2.135037021149868,2.161326895726691,0.42,-0.03740719249020874,1.7203836282072238,0.361280561923517,0,1,0,21,11,11
广东省,2011,东部,1,67.02541252128285,4.205071838840611,8.877654119202218,1.1328650079214961,10.555988074228088,0.17400351503729816,0.040429942419644566,0.16579812058219603,35.6,2.1835373463379986,1.4491003344374924,0.22,0.6196978027322839,0.25165742403526564,0.17918008591310916,1,0,0,11,0,0
广东省,2012,东部,2,80.27278325902098,4.385430625256344,10.058759049396867,1.0664399197759744,10.549670823858865,0.1847328054946272,0.03561811802769178,0.16148133219127528,35.6,2.308443802132019,1.5274060072423015,0.22,0.6474472853347518,0.4105416637924441,0.29230566462022023,1,0,0,11,1,1
广东省,2013,东部,3,106.45782915164872,4.6677489363254425,9.88356316747933,1.092209772433507,10.744339662925677,0.21711220081687413,0.030683819003945983,0.18243256341556968,35.6,2.2908730912249005,1.5687501673344662,0.22,0.5674509085435836,0.6342164305426248,0.4515620985463489,1,0,0,11,2,2
广东省,2014,东部,4,129.98468746967737,4.86741665482316,11.62104299672359,1.0622917069965074,10.650025929243732,0.20951253411499846,0.032738742748710706,0.19246934107180685,35.6,2.452817506149871,1.640350948131491,0.22,0.6421879558898134,0.8454073149327432,0.6019300082321132,1,0,0,11,3,3
广东省,2015,东部,5,148.55199448479095,5.000935028171839,11.740217986647696,1.1437574744078276,10.639747928353396,0.2004696042139463,0.04027514110326076,0.1902582052124506,35.6,2.463020382085125,1.7013743550305007,0.22,0.5844986749589113,1.0400508428027373,0.740516200075549,1,0,0,11,4,4
广东省,2016,东部,6,177.1832446513736,5.177184477556777,13.822346373251149,1.1327990429317463,10.778722080637715,0.2278705868578763,0.029571405649456747,0.1843784486135605,35.6,2.626286584916145,1.7674977287129054,0.22,0.6673694613305249,1.0508721746400689,0.7482209883437291,1,0,0,11,5,5
广东省,2017,东部,7,232.95198979381584,5.4508323799469345,12.66059115103083,1.2459100573838353,10.76659865090617,0.2603827559337796,0.03384199632083496,0.21183204976533862,35.6,2.538494110020101,1.826134876774546,0.22,0.49255549072046106,1.2168403305273272,0.8663903153354571,1,0,0,11,6,6
广东省,2018,东部,8,275.18771667104556,5.617453470873539,15.902867464633596,1.3130854966204324,11.025667588708476,0.23338609483227737,0.04178354694317922,0.2239118062253801,35.6,2.7664994366538656,1.8985079690414615,0.22,0.6387599922755205,1.4757024303953235,1.0507001304414703,1,0,0,11,7,7
广东省,2019,东部,9,349.16423143656607,5.855542388697846,16.523449822098765,1.2152215663960497,10.84529139190378,0.20915128107219547,0.03581231120149726,0.22145425624009552,35.6,2.8047805732950657,1.9579986356826673,0.22,0.5962098069523232,1.6267792591765007,1.1582668325336685,1,0,0,11,8,8
广东省,2020,东部,10,434.46246212921795,6.074109547714918,17.729080773766245,1.3205461126410019,10.967819853480911,0.23876937184151975,0.03095478874345438,0.2320499421405711,35.6,2.8752062729308094,2.0282091998460268,0.22,0.5772927945355633,1.8703786278096162,1.3317095830004468,1,0,0,11,9,9
广东省,2021,东部,11,516.347355568418,6.246779708710705,17.79395595743863,1.2094540213588234,11.00413284771015,0.20678382005274884,0.04423048303033256,0.24829465357891606,35.6,2.8788588466839964,2.092717594148226,0.22,0.5057478246876407,1.981953140793515,1.4111506362449828,1,0,0,11,10,10
广东省,2022,东部,12,732.0257729321428,6.5958157222651845,18.862382174134286,1.4254854805291857,11.158429998219594,0.22086072428978684,0.03553081381987275,0.24039214436613346,35.6,2.9371695775076865,2.161326895726691,0.22,0.46725197563441334,2.1074071986677474,1.5004739254514363,1,0,0,11,11,11
广西,2011,西部,1,14.75654800233597,2.691686916638772,2.459777380410775,0.8513983105914358,8.669557526218133,0.35116676645496153,0.009919308119620157,0.10767510897594831,6.8,0.9000708500813048,1.4491003344374924,0.24,0.7424758954824486,0.20508569518178305,0.02789165454472249,0,0,1,12,0,0
广西,2012,西部,2,20.627017871112816,3.026601763610265,2.7350229682108798,0.738538911328084,8.59464403887815,0.3173498441635444,0.010033372719210317,0.11092425263617048,6.8,1.0061398337220024,1.5274060072423015,0.24,0.7020330177241758,0.2420025132733699,0.032912341805178304,0,0,1,12,1,1
广西,2013,西部,3,24.219672451630824,3.1871652141536804,3.0184386836190664,0.830325837623131,8.525197274886542,0.2628566516238848,0.012225980703298348,0.15259379927553585,6.8,1.1047397055211259,1.5687501673344662,0.24,0.6361343050280039,0.5258040120803402,0.07150934564292627,0,0,1,12,2,2
广西,2014,西部,4,34.043093376352125,3.5276271743222636,3.4536811814186197,0.8641060667769129,8.620613656914424,0.32967738101101823,0.007371628032610071,0.14588920230703306,6.8,1.2394406713005068,1.640350948131491,0.24,0.5686634113320261,0.6537780928624135,0.08891382062928824,0,0,1,12,3,3
广西,2015,西部,5,44.71983458264717,3.8004171298830967,3.587658897500807,0.9783075408004419,8.710778295624968,0.3162284208859784,0.007973642294768723,0.14260247976843982,6.8,1.277499872091166,1.7013743550305007,0.24,0.5909302902279607,0.9088514256127564,0.12360379388333488,0,0,1,12,4,4
广西,2016,西部,6,65.09798370542546,4.175893576467983,3.7016785306301765,0.9653291549470354,8.841877391842026,0.30423831687591085,0.019826998073349138,0.15616004729841274,6.8,1.3087863737060608,1.7674977287129054,0.24,0.6214588117960947,1.0110141390893008,0.1374979229161449,0,0,1,12,5,5
广西,2017,西部,7,83.57521373171032,4.42574698966706,4.052644629463771,0.9396002956488354,8.62485140092153,0.33798280381673873,0.016047774714013696,0.1640580077376563,6.8,1.3993696629393524,1.826134876774546,0.24,0.5734923241051385,1.2211549295942652,0.16607707042482006,0,0,1,12,6,6
广西,2018,西部,8,113.50957305674739,4.731887177477004,4.410756487449141,1.0327578404914315,8.743786953192442,0.30972084234259184,0.016334878626660665,0.16232838907714592,6.8,1.4840462138517183,1.8985079690414615,0.24,0.5541842384847859,1.3378900906000817,0.1819530523216111,0,0,1,12,7,7
广西,2019,西部,9,159.6964759090853,5.073274988033752,4.833337247098359,0.9691317893750564,8.956105020338049,0.3195890662435681,0.004287896149023982,0.19451867685341012,6.8,1.5755371705025791,1.9579986356826673,0.24,0.5266088609455284,1.3648044896210687,0.18561341058846534,0,0,1,12,8,8
广西,2020,西部,10,226.14992445454521,5.421198161873587,4.971932177222612,1.0264482577555074,8.98483615752184,0.34327464287809206,0.0072844461336595435,0.19148808180731813,6.8,1.603808532610658,2.0282091998460268,0.24,0.5571455465300098,1.4809336662248025,0.2014069786065731,0,0,1,12,9,9
广西,2021,西部,11,279.1341219511841,5.631692390150048,5.712789930125701,1.1316161599693837,9.032905946165544,0.3129613391078513,0.00822560412530793,0.19973272213930215,6.8,1.7427075085649089,2.092717594148226,0.24,0.4747713595846872,1.6218500381634824,0.22057160519023358,0,0,1,12,10,10
广西,2022,西部,12,372.179109301166,5.91937521501651,5.735412474395207,0.9808933554314961,9.10371540607598,0.33838059271124166,0.0005488930508423355,0.19677397626173904,6.8,1.74665967029587,2.161326895726691,0.24,0.5378836083888578,1.8102392813714756,0.24619254226652068,0,0,1,12,11,11
海南省,2011,东部,1,46.91437042671086,3.8483240342063967,9.63923727027614,1.3017741758425392,10.302541806430803,0.18537877578184003,0.030192126215111782,0.22470519758947155,18.5,2.2658419841515465,1.4491003344374924,0.38,0.8809684837604916,0.08681699461888566,0.0321222880089877,1,0,0,19,0,0
海南省,2012,东部,2,61.80797808613775,4.124032451376518,9.63623775532705,1.1889398020244415,10.312258828042209,0.1808722624412485,0.03171996000060996,0.23520321798268531,18.5,2.265530758101935,1.5274060072423015,0.38,0.7882122812693034,0.27838995376721265,0.10300428289386869,1,0,0,19,1,1
海南省,2013,东部,3,73.13235420047512,4.292270870758078,10.776794984730097,1.24628172725064,10.377533408303526,0.16867501843248958,0.035522157306371774,0.22617806142786168,18.5,2.3773952100255724,1.5687501673344662,0.38,0.8462468365489895,0.4076458414190486,0.15082896132504797,1,0,0,19,2,2
海南省,2014,东部,4,78.77806855276505,4.366634640267919,11.19328050915993,1.4485547807491972,10.474778542486026,0.18490301360451905,0.028974820439608265,0.24644089048995724,18.5,2.4153136437170164,1.640350948131491,0.38,0.8084047347827054,0.3993263426681035,0.1477507467871983,1,0,0,19,3,3
海南省,2015,东部,5,99.24073252361453,4.597548540130644,12.09793061353259,1.2469855034410857,10.574416624582787,0.18657595289564285,0.04047309730172371,0.2537569140551362,18.5,2.4930344143014866,1.7013743550305007,0.38,0.8008144882036569,0.6280909903217283,0.2323936664190395,1,0,0,19,4,4
海南省,2016,东部,6,130.8543385279025,4.874084784925555,12.525607278248792,1.4129502204437097,10.556306750658962,0.2169943081088671,0.033530272507108355,0.24249286684808094,18.5,2.5277751310848795,1.7674977287129054,0.38,0.7506076810621399,0.86433189446937,0.31980280095366687,1,0,0,19,5,5
海南省,2017,东部,7,157.65005008643266,5.060377703697538,13.206337677813735,1.430397443236012,10.574096283248247,0.1918658653415828,0.026330995523889216,0.2631924240539243,18.5,2.580696841475287,1.826134876774546,0.38,0.7269554745267589,0.9857493881257527,0.36472727360652857,1,0,0,19,6,6
海南省,2018,东部,8,164.82117929396037,5.104861124351264,16.031569446645086,1.3555227566442405,10.65281586635059,0.2281832457147313,0.030708401464407405,0.27148015136048703,18.5,2.774559868668893,1.8985079690414615,0.38,0.8484291609463532,1.1207626186275563,0.41468216889219583,1,0,0,19,7,7
海南省,2019,东部,9,188.99987703959,5.241746364475251,14.65581784222676,1.4603147572173365,10.685906768616407,0.21965343452001998,0.03704353867845974,0.30085206981817586,18.5,2.684837378967169,1.9579986356826673,0.38,0.6848129951593925,1.2288443045325272,0.4546723926770351,1,0,0,19,8,8
海南省,2020,东部,10,242.84088748213597,5.492406444851734,16.96237826121813,1.4851892181860624,10.766429053942957,0.19287550875020895,0.032799027637944435,0.2800024192965994,18.5,2.8309978481989404,2.0282091998460268,0.38,0.7421718302472942,1.4092792805823962,0.5214333338154866,1,0,0,19,9,9
海南省,2021,东部,11,272.04905684324854,5.605982406075157,17.704595838500673,1.5647792791373523,10.7203549045944,0.22273640582900364,0.03769218375733531,0.28977574812807894,18.5,2.8738242577687583,2.092717594148226,0.38,0.7096406249501489,1.5121019136508178,0.5594777080508027,1,0,0,19,10,10
海南省,2022,东部,12,331.93333531845514,5.804934151520456,16.71474899624019,1.4985083030022324,10.95463787354166,0.19948147336044508,0.026110097259161427,0.29390868418570754,18.5,2.816291503082086,2.161326895726691,0.38,0.5725232839592294,1.7286393915613392,0.6395965748776955,1,0,0,19,11,11
重庆市,2011,西部,1,16.095042974523952,2.7785113348015065,2.8697726915309922,0.8109306176810523,8.889151318033077,0.2666197008304035,0.007779947719875567,0.09035400856611749,12.5,1.0542328250777753,1.4491003344374924,0.52,0.861872636013657,0.13844140625147502,0.034610351562868756,0,0,1,26,0,0
重庆市,2012,西部,2,20.77447422545479,3.033725032380574,3.1588753077571017,0.7974779158104165,9.055638567632693,0.3043825101051463,0.014730292955834478,0.10326190728392204,12.5,1.1502160489792097,1.5274060072423015,0.52,0.835811595905608,0.1845984350730903,0.04614960876827257,0,0,1,26,1,1
重庆市,2013,西部,3,20.5202232990705,3.0214109022643396,3.1645509795054108,0.8423841589514377,8.935969737108243,0.2804433747011293,0.003843539509295664,0.12745490429571815,12.5,1.1520111749171478,1.5687501673344662,0.52,0.8764254883569116,0.3895026463681406,0.09737566159203513,0,0,1,26,2,2
重庆市,2014,西部,4,24.920858087881168,3.2157051270295227,3.2155649174895196,0.8836519220646254,9.080928915690345,0.2687780895926157,0.01267220747247105,0.11882907384487726,12.5,1.1680030553143548,1.640350948131491,0.52,0.9236880160326453,0.5771487352869727,0.1442871838217432,0,0,1,26,3,3
重庆市,2015,西部,5,32.12679698190735,3.4696904788309535,3.6460081427087054,0.836294955258646,9.118376252330366,0.3127347690478629,0.004737081842066803,0.124800660705854,12.5,1.2936329095805559,1.7013743550305007,0.52,0.8574486059293055,0.5793172031894406,0.14482930079736014,0,0,1,26,4,4
重庆市,2016,西部,6,38.081443226366424,3.6397271090570427,3.80320225490009,0.9425730283679633,9.186316293908538,0.2837399316696505,0.012912345807903526,0.15067510883066476,12.5,1.3358434105190968,1.7674977287129054,0.52,0.8787091621615426,0.7441831526067305,0.18604578815168263,0,0,1,26,5,5
重庆市,2017,西部,7,55.42982444861078,4.015117796344086,4.015808542820309,0.9515310565400562,9.262071782062872,0.3119538277646015,0.009075569733181809,0.13783281736439612,12.5,1.3902387076524854,1.826134876774546,0.52,0.8834561924682689,0.9390762032604915,0.23476905081512286,0,0,1,26,6,6
重庆市,2018,西部,8,62.82835757115521,4.140406525235285,4.407525716469523,0.9875748810733035,9.08445232228553,0.2909046226097057,0.007062097535325063,0.1546727775880609,12.5,1.483313469979508,1.8985079690414615,0.52,0.8490504674799252,1.0815987970181515,0.2703996992545379,0,0,1,26,7,7
重庆市,2019,西部,9,77.83187506705728,4.354551052510173,4.5058756017598265,1.0331189232599367,9.365022031337777,0.26524646165530036,0.01230426745597509,0.16098264363526335,12.5,1.505382234385252,1.9579986356826673,0.52,0.8899179119634691,1.1932345777941442,0.29830864444853605,0,0,1,26,8,8
重庆市,2020,西部,10,99.93265491889642,4.604496508307196,4.877712415646165,1.084362313471636,9.283430789803084,0.2956758313901979,0.007058921239524436,0.17965868839391397,12.5,1.5846763426737018,2.0282091998460268,0.52,0.8744335033265784,1.4415191575786759,0.36037978939466897,0,0,1,26,9,9
重庆市,2021,西部,11,136.9671892429849,4.919741402567967,5.08391604309572,1.1755031231107396,9.390388607376904,0.26696985314433325,0.009641640435656013,0.17654631258275974,12.5,1.626081839244297,2.092717594148226,0.52,0.8890828360660401,1.538611272220717,0.38465281805517926,0,0,1,26,10,10
重庆市,2022,西部,12,152.84839693272724,5.029446560435769,5.510108283997338,1.032778408849154,9.373971292434945,0.25260013063511333,0.014490276424962555,0.20468424413692177,12.5,1.7065842752398392,2.161326895726691,0.52,0.8794295507307217,1.8280700655370643,0.4570175163842661,0,0,1,26,11,11
四川省,2011,西部,1,14.918817551480526,2.7026233390532286,3.460309477835932,0.893199578062263,8.767223788377771,0.29700132045140376,0.012101830512389444,0.09709501513611798,9.8,1.2413580295309676,1.4491003344374924,0.1,0.25480615454328076,0.09225764182092627,0.01808249779690155,0,0,1,5,0,0
四川省,2012,西部,2,18.682299453702484,2.927576522318152,3.889046847357221,0.9566953727187559,8.826786144656618,0.29378467625058274,0.003222434718346129,0.10949007850407921,9.8,1.3581641012201668,1.5274060072423015,0.1,0.21185785316277533,0.3174668943138869,0.06222351128552184,0,0,1,5,1,1
四川省,2013,西部,3,26.058193221644625,3.2603322378136763,3.823884227735635,0.8701090193789408,8.902515823290715,0.3012369253024991,0.016051353610203857,0.12024007078079953,9.8,1.3412667195571168,1.5687501673344662,0.1,0.2621174410620231,0.6118304124741505,0.11991876084493351,0,0,1,5,2,2
四川省,2014,西部,4,35.23580509975056,3.5620627559503397,4.554009565405133,1.0573863869009659,9.042816777678429,0.2886063042206778,0.017115764377850277,0.10269166718979844,9.8,1.5160080680796435,1.640350948131491,0.1,0.15677233158009665,0.6592285332701568,0.12920879252095074,0,0,1,5,3,3
四川省,2015,西部,5,45.1663488574628,3.8103523152607535,4.4373654859573195,0.9794783344559539,9.135295032728541,0.2702460381505932,0.017354620217264742,0.1322261790691748,9.8,1.4900608413183825,1.7013743550305007,0.1,0.2383958751083358,0.8474492108256654,0.16610004532183045,0,0,1,5,4,4
四川省,2016,西部,6,60.99985564126412,4.110871497633857,4.7998254378620375,1.1363932162433013,8.96180766638996,0.2776559035039848,0.013026243254852073,0.12151110019656308,9.8,1.5685795501404702,1.7674977287129054,0.1,0.2148237167572694,0.9397639304090557,0.18419373036017495,0,0,1,5,5,5
四川省,2017,西部,7,79.74537267806913,4.378838717136035,4.949553053240765,1.079788824369343,9.027275437367337,0.2599153348017628,0.009707008864983145,0.14188026958248318,9.8,1.5992972802294132,1.826134876774546,0.1,0.23530308061861577,1.153902586178995,0.22616490689108307,0,0,1,5,6,6
四川省,2018,西部,8,108.08400644537404,4.682908762222612,5.0334625234130215,1.1496434624062437,9.118214795563476,0.24461272440994133,0.015192550798092997,0.14318976125286428,9.8,1.6161081217266289,1.8985079690414615,0.1,0.28813273015819335,1.418768956934256,0.27807871555911423,0,0,1,5,7,7
四川省,2019,西部,9,150.48297143607522,5.013849931183219,5.895085867755322,1.2086631865229207,9.011605817757058,0.2760642759821883,0.01593793220550911,0.1654247260732748,9.8,1.7741191000843206,1.9579986356826673,0.1,0.18120242128148933,1.7107712236010983,0.33531115982581533,0,0,1,5,8,8
四川省,2020,西部,10,217.25772295213977,5.381084312200151,6.251686812585091,1.1340421976348227,9.186095300475387,0.25784323726317016,0.022118631876335306,0.16692444179548957,9.8,1.8328513173481666,2.0282091998460268,0.1,0.187545622530011,1.9428998381401137,0.3808083682754623,0,0,1,5,9,9
四川省,2021,西部,11,260.9601342220003,5.564367653211935,7.221178433412649,1.1986076235310326,9.20494707397588,0.2434894665469834,0.007722897802062589,0.15886996587871524,9.8,1.9770181575103283,2.092717594148226,0.1,0.10812439797771156,2.0663758958870555,0.4050096755938629,0,0,1,5,10,10
四川省,2022,西部,12,390.90181569383026,5.968456417694313,7.123782787577462,1.2570769153832602,9.185124359166148,0.29166452068076226,0.014323290924925118,0.18417925542862562,9.8,1.9634388747292073,2.161326895726691,0.1,0.1771469876783369,2.2741439390488214,0.445732212053569,0,0,1,5,11,11
贵州省,2011,西部,1,14.74878885265915,2.6911609677303545,3.1861370464745984,0.9055743710157041,8.06880731822194,0.31570640505061803,0.0010902837730143063,0.08026920722356996,4.2,1.1588092257776061,1.4491003344374924,0.48,0.7163394191613445,0.3606643939125233,0.030295809088651957,0,0,1,24,0,0
贵州省,2012,西部,2,16.530369695982703,2.805199276736055,3.1385787374240244,0.8413734288648684,8.129789212687024,0.33506728721809914,0.010725080870620438,0.08896071460775958,4.2,1.1437700660580286,1.5274060072423015,0.48,0.807706023853977,0.6114924884665247,0.051365369031188074,0,0,1,24,1,1
贵州省,2013,西部,3,22.22095250016199,3.1010356500866982,3.4414062739386786,0.942829437700898,8.10305784385898,0.36174889715384917,0.011356420118239521,0.10364923664544264,4.2,1.2358801884126915,1.5687501673344662,0.48,0.7533945585666565,0.9402123796747469,0.07897783989267874,0,0,1,24,2,2
贵州省,2014,西部,4,27.671323637246655,3.320396629201384,3.8014444394925175,0.9623932117856026,8.316540700767469,0.3392727328629603,0.008787173906458641,0.11507577566805517,4.2,1.335381110162612,1.640350948131491,0.48,0.7118212373828976,1.1834447493510922,0.09940935894549176,0,0,1,24,3,3
贵州省,2015,西部,5,35.603215937707084,3.5724359691068455,3.7239929292808,0.9861603905112537,8.28763137080285,0.329367912413473,0.011206673222466176,0.10064224996101778,4.2,1.3147964607236517,1.7013743550305007,0.48,0.7933090740404161,1.2394198644150067,0.10411126861086056,0,0,1,24,4,4
贵州省,2016,西部,6,44.78854024336553,3.8019523085598528,4.132834614183533,1.0153746502794834,8.3530782814142,0.31297674674040465,0.018177899983984336,0.11879899193384916,4.2,1.418963518804314,1.7674977287129054,0.48,0.7531290148142329,1.3690880893114417,0.11500339950216111,0,0,1,24,5,5
贵州省,2017,西部,7,56.13779322011117,4.027809261648689,4.793294547120034,1.0620921233160119,8.338591585266904,0.36903646741111407,0.00588117662087843,0.14465228215209416,4.2,1.5672179718924772,1.826134876774546,0.48,0.6619609565183755,1.5776211407069192,0.13252017581938122,0,0,1,24,6,6
贵州省,2018,西部,8,77.391976777212,4.348883116013547,5.164463872538908,1.0372013947685954,8.551686994059555,0.32852931926694473,0.013292828926060115,0.14606395880370637,4.2,1.6418012970947273,1.8985079690414615,0.48,0.6482533022839445,1.6544572886268818,0.1389744122446581,0,0,1,24,7,7
贵州省,2019,西部,9,100.75121451730237,4.612654255516441,5.255869411336541,1.1412728188804167,8.553768867698585,0.2985596100941602,0.018371061994051592,0.13483582053563742,4.2,1.6593454352375292,1.9579986356826673,0.48,0.6807704572166837,1.8616921264071244,0.15638213861819847,0,0,1,24,8,8
